geoid,name,year,total_est,total_se,aian_est,aian_se,api_est,api_se,asian_est,asian_se,black_est,black_se,hisp_est,hisp_se,nhopi_est,nhopi_se,nhwhite_est,nhwhite_se,other_est,other_se,othermore_est,othermore_se,twomore_est,twomore_se,white_est,white_se
04000US15,Hawaii,2016,76098.352,1102.6354,,,76283.25,2105.5159,80478.719,1616.7018,73388.828,6266.272,63339.203,3387.3752,56089.992,4157.854,76868.414,2470.9958,50992.664,11459.709,79915.594,4328.0088,80861.711,3113.5791,76931.734,2286.6025
04000US15,Hawaii,2017,77765,1091.1854,36820,17026.748,79340.281,2190.1987,83096,1915.5015,54501,6320.3647,72888,4589.0576,61844,3494.8328,77472,2063.2219,73053,7565.3496,78997.383,3989.1873,79532,1942.8572,77849,2268.0852
04000US16,Idaho,2009,51330.359,661.91699,46224.289,8459.0635,,,48469.406,5889.186,32592.482,6001.0107,37693.984,1455.1062,60990.648,5558.5747,53383.527,646.63672,43346.195,3108.8569,40854.848,5027.9434,38518.906,5218.9346,51932.484,663.30615
04000US16,Idaho,2010,48887.758,686.76929,44988.203,6748.7896,,,41511.316,5168.8784,26721.336,5187.3291,38840.418,1753.4825,,,50904.418,628.00098,36721.461,3800.1233,37807.012,4665.9673,38888.754,3960.7112,49846.629,724.3537
04000US16,Idaho,2011,47229.453,874.42395,41262.16,4672.2061,,,43840.434,14153.081,37359.883,9581.5664,35255.637,1673.3293,18528.469,9965.7832,49170.242,737.29834,31220.412,3147.2637,30417.891,4828.5186,29569.488,6317.7129,48114.305,811.49188
04000US16,Idaho,2012,48565.137,602.93158,37568.613,2920.5513,,,55970.176,4133.5532,54139.199,12326.673,35576.426,1931.4579,,,50146.289,613.31573,37077.504,5412.106,40611.625,5434.5977,45102.832,6118.8794,48984.711,606.17664
04000US16,Idaho,2013,49225.602,594.86719,40160.801,4464.0625,,,48902.574,5781.7256,43749.895,20283.053,41747.535,2131.9272,63682.984,26635.338,50443.012,777.80481,36530.672,3681.7803,34652.176,4340.3613,32401.795,4194.7734,49851.668,699.12885
04000US16,Idaho,2014,49555.996,802.52527,44065.191,8119.0381,,,55596.605,6161.5059,31258.143,5182.7397,40453.664,1678.0646,37177.609,2867.6904,51290.316,845.32666,38501.906,3211.3601,36963.242,4327.5244,35511.629,4330.4893,50220.73,815.11395
04000US16,Idaho,2015,49925.398,687.15308,36447.867,4707.5957,,,67476.594,6834.4385,41655,16420.633,42214.496,1344.7579,,,50928.559,734.3045,37741.637,5092.3516,40918.043,7188.9629,43864.023,10334.959,50193.254,718.58734
04000US16,Idaho,2016,52910.672,597.88165,38135.477,5824.8447,,,38276.414,4052.3091,49083.848,11106.443,41671.227,1689.3417,44921.016,25060.121,54896.086,833.18506,47472.23,5070.5083,45320.785,4844.6665,42271.754,3621.437,53603.117,707.15186
04000US16,Idaho,2017,52225,529.48328,42419,4631.0029,,,52660,17818.846,27868,4937.3862,45231,1872.9484,,,53711,940.42554,43869,4150.7598,47422.07,5950.147,52225,8450.4561,52986,885.10638
04000US17,Illinois,2009,61659.043,280.60281,45693,5192.541,,,83076.211,1798.9142,37310.086,761.9339,52143.859,828.61176,57997.16,12969.546,67944.234,313.24719,50615.121,1055.7333,50939.293,1682.5499,52384.938,3877.7363,66806.25,309.07983
04000US17,Illinois,2010,59546.613,299.99176,48242.516,2869.3972,77688.813,2614.1377,77598.773,2028.8737,36945.16,761.25476,50380.582,739.38739,90424.93,43796.746,66276.688,371.06042,48311.086,1074.2302,49575.84,1672.4353,54490.348,2328.8652,64666.957,338.25952
04000US17,Illinois,2011,58010.031,338.50806,47614.125,6550.23,,,76983.102,1802.5057,35334.098,476.9585,45923.973,647.20618,82779.313,28877.85,65485.492,300.0864,44874.574,1004.2626,45600.297,1516.9988,47967.191,2428.5139,63271.188,404.08984
04000US17,Illinois,2012,58865.57,264.79666,45067.602,2100.8499,,,78673.195,2053.4722,34260.047,414.71829,48243.781,656.15051,67886.992,19254.221,66072.031,221.9619,46880.426,1323.9833,47548.867,1567.8334,49614.609,1651.734,64423.621,221.9619
04000US17,Illinois,2013,59144.797,257.77579,42441.996,5376.8315,79329.688,2061.957,79393.555,1581.1954,33927.5,419.60522,47427.375,761.17413,69428.063,12002.245,65573.813,243.06401,44082.395,931.31897,45477.641,1609.0908,49510.75,3358.1211,64349.035,227.7126
04000US17,Illinois,2014,59478.379,270.02615,38361.09,4144.1777,,,78596.281,2011.0339,34550.762,698.03961,49147.008,611.8075,80286.078,32388.662,66627.914,384.5827,47736.773,766.64771,48137.113,1470.8558,49375.832,3068.479,64447.332,237.92514
04000US17,Illinois,2015,61625.16,321.25824,40976.574,4173.8423,82574.023,2393.3447,82813.594,1845.8203,35110.664,814.77618,50801.355,716.07263,38367.32,15572.536,68501.469,264.04785,48445.477,979.49182,49389.211,1565.4285,52377.457,2075.9189,66778.516,380.98334
04000US17,Illinois,2016,62258.664,241.5119,39722.582,7067.793,,,87242.813,2471.6167,36273.637,520.89587,52807.523,509.72049,,,69533.406,440.18494,48601.793,1427.9624,49197.023,1671.6664,50991.645,2154.3608,68000.43,345.81525
04000US17,Illinois,2017,62992,330.6991,54161,5044.377,84172.523,2566.3162,84308,2218.2371,36755,633.43463,53109,996.96051,60860,13406.687,70712,292.40121,50615,825.53192,52038.633,1656.4476,56005,2818.845,69131,364.13373
04000US18,Indiana,2009,51899.352,316.02542,36833.641,4898.7417,,,57846.344,4004.8413,31780.127,1063.3735,42175.078,1775.2991,,,54804.863,316.72,39779.145,1857.2572,39546.668,2736.2112,39234.145,3713.1255,54523.797,311.16351
04000US18,Indiana,2010,50150.137,308.87534,46014.52,5345.1836,,,58183.063,2292.6477,33803.258,641.66803,37356.586,1403.6061,34384.426,4849.7529,53084.078,328.69257,36588.816,2287.8643,38402.234,2951.7014,41123.496,3814.4736,52589.469,325.27579
04000US18,Indiana,2011,50604.309,301.41125,37658.465,3866.0137,,,55192.02,3307.5747,31040.607,1160.599,38273.063,1169.2108,74313.297,45189.168,53800.453,383.55411,34320.66,2466.2729,35844.434,2453.7368,38051.852,2822.6667,53443.023,366.99304
04000US18,Indiana,2012,50150.559,273.2338,37316.652,6760.752,,,53730.301,2348.7722,30509.484,850.20496,43503.531,1022.8419,35802.762,11442.721,53211.434,336.1879,38482.496,1397.3215,38166.625,1987.8311,37647.617,2376.6797,53027.805,336.83691
04000US18,Indiana,2013,50010.551,330.05536,38880.262,2416.5679,,,53796.41,6068.9248,31049.703,921.72437,36821.082,1600.3846,,,53331.332,278.88397,32743.764,1357.9603,35891.863,2030.7874,40246.031,2413.3696,52988.309,275.68576
04000US18,Indiana,2014,51197.129,306.5332,29346.766,4317.9009,,,58229.668,3478.239,31178.416,845.32666,42581.441,1537.7013,31321.303,12431.274,53950.297,245.47832,40300.422,2817.3359,38687.918,3032.3025,36590.531,4026.4741,53648.992,241.07231
04000US18,Indiana,2015,52259.559,243.30124,43477.238,5587.127,,,62842.398,1867.1954,32720.656,594.10767,42422.367,1259.8854,43037.711,10909.577,54894.668,410.53152,40265.055,2247.55,39901.098,2653.4844,39430.465,1942.6377,54459.273,377.21121
04000US18,Indiana,2016,53428.473,230.33655,41930.641,8094.0635,,,52645.133,3335.2236,32734.822,533.31293,42416.781,880.99072,48268.848,18007.848,56974.441,324.08539,40841.93,1705.4838,38806.273,2393.3665,36031.59,1870.0099,56615.961,320.36029
04000US18,Indiana,2017,54181,400,41858,11386.019,,,67481,3137.9939,33415,1060.7903,46767,1249.2401,48750,15037.082,57327,423.10031,46039,1617.6292,43873.605,2730.449,41773,3093.6169,56888,356.8389
04000US19,Iowa,2009,54892.84,295.88315,33178.613,7239.4141,,,55538.383,5360.625,28919.172,1590.5457,43571.277,2290.6636,94757.68,24663.18,56198.781,266.71158,51270.945,4661.2017,46767.133,5147.3242,41695.207,4569.5195,55876.582,266.01703
04000US19,Iowa,2010,53913.676,442.12909,39783.551,7350.8232,,,66158.656,4084.3979,25641.061,2184.678,41808.082,2191.5115,83526.234,26017.281,55547.016,442.12909,42215.012,3442.73,37025.922,4226.8672,32745.467,4053.6472,55282.848,424.36191
04000US19,Iowa,2011,53861.477,459.07254,29295.971,1991.3016,,,59971.523,6177.2749,28440.541,1746.1981,36282.148,1943.606,,,55339.133,334.53339,35633.77,4222.4077,34707.289,4858.4365,33490.293,6981.48,55023.113,341.82028
04000US19,Iowa,2012,54402.902,279.72391,21352.475,3280.7524,,,60210.777,3470.9128,29224.064,2061.2603,39119.871,1858.7687,42369.715,15494.498,55511.098,270.63776,40266.496,3391.7334,40888.555,4664.4473,41406.719,3541.655,55164.117,273.88278
04000US19,Iowa,2013,54955.945,340.92926,36913.676,8756.0605,,,64883.559,2330.856,30015.381,2113.3777,40922.602,2785.6416,45567.063,18845.139,56627.91,489.96588,39894.594,2965.3809,42747.469,4993.9653,45548.125,4591.3516,56136.527,483.56946
04000US19,Iowa,2014,55614.207,478.99744,35184.438,11384.529,,,63440.91,1400.4854,29905.891,2476.8132,43950.258,2750.616,50851.301,17746.824,57199.43,443.7493,47614.594,8247.4424,41418.691,5171.1919,36944.641,1923.543,56805.973,466.40881
04000US19,Iowa,2015,56607.281,494.77539,35342.32,11482.938,,,52952.465,3511.8364,29396.777,2915.2141,39444.941,2554.9773,49111.492,12858.502,58582.582,418.07574,42647.82,7795.6987,45086.582,6147.7319,47766.016,3693.5264,58011.707,421.21918
04000US19,Iowa,2016,57445.262,431.49298,34673.254,5910.5225,,,54706.125,2521.2852,28477.008,2356.759,45220.258,2509.4888,,,59632.895,572.4267,41273.941,4720.9678,43635.789,5541.1416,46088.367,6959.144,59149.816,583.60205
04000US19,Iowa,2017,58570,517.32526,38456,6938.6021,64613.75,4334.2314,66545,2178.1155,30840,2032.2189,46376,1655.3191,33759,6458.9668,60447,329.48328,50864,3818.2371,41609.488,4194.6416,34008,3124.0122,60021,424.3161
04000US20,Kansas,2009,54633.48,465.35614,44385.918,5007.0928,,,65127.836,4747.3271,33279.156,2137.8601,43015.996,1675.9767,39278.707,14530.92,57143.672,518.14282,48110.645,2731.0154,45660.266,4030.4973,43359.906,4886.2397,56333.602,481.33105
04000US20,Kansas,2010,54246.414,594.51666,39857.742,3118.1375,,,63582.188,5055.4424,32988.277,1905.8701,39991.512,1629.7958,52437.711,31958.348,57218.574,475.61337,39863.363,3352.5276,40264.332,3430.6563,40625.512,3228.8406,56356.375,514.56445
04000US20,Kansas,2011,53356.938,500.80643,36883.676,5307.4883,,,64085.207,3198.9341,34890.582,1482.546,40976.652,1399.0784,67276.992,19889.832,56015.848,423.30069,40948.32,2359.6196,42205.199,3106.0554,43406.723,3219.4697,55102.664,425.28799
04000US20,Kansas,2012,53638.484,337.48593,39375.031,3788.2795,,,61861.324,5238.1709,35723.758,1481.693,41186.789,1519.3357,101438.13,38900.441,56243.488,488.05655,37686.051,1513.4945,39289.605,3381.324,40548.352,3698.7161,55316.789,350.46616
04000US20,Kansas,2013,53633.316,389.54205,48720.539,9618.2988,,,59044.84,4356.6025,33238.305,783.56165,41995.859,1283.7618,,,57031.957,586.55188,41811.723,2421.0454,43111.387,3492.7312,44227.598,3072.8408,55256.879,534.74084
04000US20,Kansas,2014,54363.426,444.37869,44500.066,4598.6274,,,65458.934,4690.5244,33192.297,1617.6393,41280.961,1588.6854,,,57993.594,448.78473,42410.598,2318.8259,40854.395,3242.5601,39567.348,3688.4692,56639.27,502.91586
04000US20,Kansas,2015,55748.906,548.21362,47118.613,7422.8882,,,63391.551,5980.0547,36558.523,2166.4497,42209.324,1203.3038,57795.563,34312.391,59775,596.62244,45174.34,3156.6292,43146.598,3822.2734,41370.598,4007.2405,58156.496,458.94031
04000US20,Kansas,2016,56105.313,554.42188,34536.402,2591.4414,,,63948.922,6154.5181,33347.605,2077.9958,45240.684,1383.261,45589.969,5613.7549,59655.363,573.6684,45534.82,2709.4033,49373.262,3676.9585,52855.523,2394.01,58333.797,546.97168
04000US20,Kansas,2017,56422,426.74771,37701,4758.6626,,,70352,5243.769,36048,1362.3101,45558,914.89362,52870,1479.6353,60007,403.64743,45128,3495.4407,42156.527,3176.7686,39721,2269.9089,58708,485.71429
04000US21,Kentucky,2009,45784.406,371.59036,29729.242,1504.4199,,,62373.141,8214.5781,31427.078,995.30652,38206.988,2175.3665,26531.236,12947.319,47382.836,378.53595,37811.668,4211.8203,29710.688,3268.6909,25310.988,1553.0393,47261.727,372.28494
04000US21,Kentucky,2010,45034.293,343.04297,26730.328,7462.8931,,,68337.195,4767.0674,30772.646,984.711,35905.355,2080.8083,69348.898,22281.393,46469.785,322.54239,34506.957,3578.0339,30840.455,3511.0503,28492.941,2604.9397,46359.621,323.22574
04000US21,Kentucky,2011,44832.074,307.37326,32822.297,16145.045,,,88070.984,6084.5327,30227.678,1123.5022,35692.613,2668.9805,48294.109,20733.783,46255.246,384.87903,33374.785,5230.645,33739.5,5876.1387,33931.629,7376.958,46079.801,347.11981
04000US21,Kentucky,2012,44545.531,271.93576,43117.051,19029.664,,,55795.086,5641.856,28547.191,776.86658,39250.121,3794.1206,51557.688,27614.787,46268.68,351.76416,36909.887,8521.5195,38119.18,4810.6416,38748.336,4321.7671,46110.668,347.2211
04000US21,Kentucky,2013,45664.918,415.7674,28700.115,14631.174,,,56698.406,6567.2061,31253.832,1449.4291,37204.09,2386.5049,,,47483.141,378.66815,41176.188,5788.1216,37991.762,5680.4028,36465.438,6739.9092,47369.5,390.18173
04000US21,Kentucky,2014,44479.355,438.71384,27808.141,3634.3379,,,62635.359,3668.3274,27681.818,803.78418,35194.789,2618.4355,28034.896,13636.006,46779.012,394.65363,34079.648,2977.8408,37745.887,4433.2217,39349.91,4557.7144,46614.383,406.61282
04000US21,Kentucky,2015,46760.785,295.48212,27799.992,9920.0264,,,66830.227,2888.8091,32041.195,956.85913,40559.797,2151.99,48651.277,12163.175,48520.973,335.71799,35497.449,3357.1799,38551.93,3218.0996,39916.531,2302.8745,48410.313,323.14429
04000US21,Kentucky,2016,47653.004,372.51193,45229.449,18206.521,,,61543.754,3398.5505,32917.637,871.67792,39874.754,2476.5835,,,49808.973,450.11859,37884.234,3401.6548,36048.727,3854.7998,35177.781,3124.1333,49648.629,443.91006
04000US21,Kentucky,2017,48375,382.97873,23675,6776.292,,,58937,2815.1975,35967,906.383,42069,3118.541,44438,21317.934,50140,396.35257,41575,5778.7236,43932.594,5671.5557,45176,5686.3223,50034,403.64743
04000US22,Louisiana,2009,48549.383,436.87912,43058.273,9010.5449,,,54864.277,1671.1147,30538.17,613.99231,45770.695,1906.571,48486.543,25652.932,58855.219,584.82068,40520.66,3411.6858,41432.359,4625.2998,42242.488,4410.4648,58636.988,575.09686
04000US22,Louisiana,2010,47780.504,483.13022,39473.293,6620.3193,,,56881.34,4048.8638,30479.252,501.58078,50482.875,2190.8281,,,57443.395,480.39682,46662.008,2837.2798,48955.656,3949.5371,51254.02,2889.2144,57368.082,483.8136
04000US22,Louisiana,2011,45478.277,349.76959,41576,6935.1089,,,61078.676,5702.3037,28141.959,439.19928,45550.199,1911.8087,67671.469,36886.113,56342.762,476.29605,39769.246,1489.8328,37734.379,3089.7974,36277.793,2549.0781,56153.152,476.9585
04000US22,Louisiana,2012,45848.035,441.32776,37135.156,5033.0835,,,48463.711,3796.0676,28957.158,406.28113,42164.73,2787.5039,64981.988,21921.01,56539.219,680.81293,45740.203,3563.0725,41933.945,3962.9431,39096.383,2485.0647,55871.953,523.10321
04000US22,Louisiana,2013,46469.859,555.849,44631.648,4737.8291,,,49855.879,3046.6155,28504.404,399.77634,48462.75,3386.905,,,57331.84,681.85852,38827.648,4900.2988,35366.879,4246.2837,33169.91,4365.5576,57061.422,684.41711
04000US22,Louisiana,2014,46132.914,464.52054,40547.887,4480.9238,,,65534.52,3069.738,28634.4,569.00616,46529.477,1870.6707,57179.758,16851.143,56885.699,617.47241,40430.883,4144.1777,40393.902,4821.7671,40365.652,5656.7017,56212.68,621.87842
04000US22,Louisiana,2015,47290.289,421.21918,34792.133,6862.1006,,,60858.828,5075.377,28478.418,580.90527,42893.957,1413.9133,,,58598.094,623.65582,38744.797,2514.1125,45145.605,4424.3813,50234.621,4456.7505,58010.676,600.39453
04000US22,Louisiana,2016,46107.77,481.7821,44010.012,7529.708,,,55079.922,6132.7881,27979.633,481.16125,40112.719,2538.0481,90091.227,1769.4318,57009.164,566.21814,37992.492,1299.4458,40540.508,3584.0283,42928.453,3702.1479,56308.551,567.45984
04000US22,Louisiana,2017,46145,385.41034,35455,2954.4072,,,63161,4263.8296,28222,606.07904,39465,2159.8784,44026,8282.0664,57217,558.05469,30283,2004.8633,35614.316,2978.1868,41479,2814.5896,56643,491.7933
04000US23,Maine,2009,52253.543,649.41492,30333.654,4872.3481,,,50448.309,5950.3076,28368.461,4520.2056,38005.902,7401.9409,,,53017.91,641.77478,23069.299,13031.36,,,34911.867,6471.2285,53024.766,642.46936
04000US23,Maine,2010,51501.324,651.23492,27425.031,10667.133,,,55088.375,12082.355,32850.012,11356.636,30532.084,7401.3911,,,52237.621,641.66803,62261.352,23522.361,,,30437.66,5868.6313,52098.23,640.98468
04000US23,Maine,2011,50162.973,531.27875,30915.291,10241.359,,,57205.82,17374.539,26123.803,2662.356,41255.621,10217.511,,,50640.27,515.38019,50821.164,15063.939,36818.324,7461.542,34301.043,4955.0688,50566.168,523.99194
04000US23,Maine,2012,49867.637,582.81226,19445.699,3376.1572,,,47656.59,6752.3145,30789.201,6214.9326,39897.098,5242.7139,,,50510.348,680.16394,,,,,44723.828,6175.3433,50448.426,662.64063
04000US23,Maine,2013,49426.574,509.79477,40504.875,7777.4087,,,55080.105,8781.0078,23156.014,6538.4224,42630.344,9884.3896,9465.6934,505.95694,49639.121,535.38043,69808.961,19426.57,,,43977.172,5493.8862,49599.137,548.81299
04000US23,Maine,2014,51213.695,699.92792,31285.063,5871.3379,,,43208.902,18070.98,17353.555,8171.2813,54335.473,8639.5781,,,51813.199,594.18341,64390.387,15825.169,,,33834.254,3602.2371,51850.477,569.63562
04000US23,Maine,2015,53254.445,536.89728,31135.246,4033.0166,,,52290.586,20612.078,28064.744,8383.5195,54011.473,6852.0415,,,53841.863,601.65192,55566.891,4198.9897,,,36946.344,6776.5996,53835.66,593.47894
04000US23,Maine,2016,54209.77,856.15656,28985.617,7377.5986,,,57177.68,7340.3477,33080.023,13596.064,43215.438,5004.0771,,,54899.152,938.73004,,,,,35660.855,5729.8545,54782.723,922.58789
04000US23,Maine,2017,56277,710.0304,37583,8043.769,,,48695,7457.1431,24698,8153.1914,45250,8958.0547,,,57071,703.95135,61060,7531.915,,,45867,5175.0762,56939,701.51978
04000US24,Maryland,2009,79146.969,483.41476,59034.598,4579.938,,,102324.81,2403.1826,61807.574,684.14301,68908.547,1896.1527,68494.938,21595.305,88190.281,660.52789,64380.605,3147.0576,68175.977,4309.6704,73875.227,3481.1418,87295.656,648.02582
04000US24,Maryland,2010,77399.805,630.05103,77442.523,12736.324,,,94113.148,2886.4812,61319.344,813.18951,68433.867,1845.7352,81880.531,14600.511,87170.617,884.25818,64660.215,4536.0942,66318.164,4170.9536,68245.016,3881.4421,86093.711,754.4212
04000US24,Maryland,2011,76284.594,532.60364,33357.348,8599.1641,,,94021.93,3561.2903,60278.824,839.97693,61590.844,1224.856,,,85990.711,846.60138,56018.027,1665.38,61222.559,3761.9377,68226.133,5207.4595,84881.383,839.31445
04000US24,Maryland,2012,75931.539,375.77759,65492.313,5511.4048,,,97502.875,2145.6316,58598.664,864.48315,62729.301,1422.6331,,,86379.305,538.67944,59497.605,1538.157,66394.766,3276.448,74740.07,3124.3408,85513.461,551.01068
04000US24,Maryland,2013,76267.43,459.26303,51642.531,5650.5986,97301.117,4452.4004,97504.211,3700.9695,60930.402,909.57111,65622.211,1281.2031,72859.32,11448.315,86204.516,541.77692,61818.469,1870.9532,66490.055,3747.9011,72493.148,4407.7739,85438.508,534.1012
04000US24,Maryland,2014,76590.68,545.71722,54762.063,9410.6318,,,97685.188,2531.574,61447.738,1004.5728,65251.852,2231.335,73592.117,9634.709,85779.992,805.04297,60409.215,2610.8823,66913.289,3648.8015,74224.758,4060.4631,84816.016,578.44763
04000US24,Maryland,2015,78440.016,371.55304,67961.625,7373.8506,99632.68,3620.8459,99725.656,2793.249,62690.371,582.1626,67954.383,2453.1301,86852.094,21995.814,88454.047,657.60492,62355.297,2324.2498,67141.719,3239.709,73786.172,2470.7336,87268.867,877.64471
04000US24,Maryland,2016,80626.813,457.56885,75147.516,12824.966,,,99985.617,2463.5454,64259.398,935.00494,69787.711,2154.3608,,,90521.195,711.4978,63993.859,3239.6121,67996.672,3907.7246,73074.266,4168.4087,89645.938,663.69208
04000US24,Maryland,2017,80776,429.78723,81653,5227.3555,,,100019,2586.6262,64120,1126.4437,71376,1875.9878,,,91044,573.86017,61183,1701.5198,69204.734,3518.0767,81270,4759.8784,90570,593.92096
04000US25,Massachusetts,2009,73215.969,472.30179,43478.73,9558.5537,,,90192.031,3110.9407,48195.191,1769.0479,37924.777,1716.9558,32977.523,14678.166,77869.594,486.88757,34179.488,1778.7717,41025.879,2523.3284,55876.582,4387.5444,76501.953,447.9921
04000US25,Massachusetts,2010,69776.063,278.80783,27817.348,4719.916,,,78836.43,2058.9412,46152.785,1565.5607,34888.031,1204.0671,46161.777,23512.109,75270.734,388.82761,34391.172,2281.0308,40296.91,2434.5044,50303.02,3302.6428,73735.195,369.01038
04000US25,Massachusetts,2011,68498.563,597.52301,40115.777,2615.9849,,,77168.359,2264.8904,44318.816,765.12097,37204.051,1560.7142,36623.23,6966.2437,74865.781,690.92737,32339.551,1465.9849,38850.121,2482.3792,51952.289,5394.2681,73170.18,513.39282
04000US25,Massachusetts,2012,69757.469,418.61234,23416.191,7958.8271,,,77242.578,2332.5471,43125.594,1272.7114,34809.871,1272.7114,46593.234,5874.2017,76104.492,407.57913,36430.523,1797.1125,41093.641,2004.8207,49853.758,2169.645,74427.258,567.23596
04000US25,Massachusetts,2013,70254.047,457.34412,40296.535,7800.436,,,84531.5,2629.5688,46462.496,1725.7545,36926.305,1124.4908,96398.344,48660.137,76108.547,519.3894,32670.109,926.20184,38373.07,1805.3682,49044.621,2730.6323,74751.195,472.05591
04000US25,Massachusetts,2014,71609.297,602.36603,43358,10429.682,,,84391.5,1858.0822,43605.465,1345.0953,35729.063,1226.1328,85620.531,7271.8228,78275.305,422.97806,31857.648,951.70056,38745.742,1749.3981,51504.648,2277.9128,76221.039,590.40686
04000US25,Massachusetts,2015,73042.586,389.78491,37201.789,7813.9302,,,84324.539,2164.5637,43158.711,1022.8711,39500.789,1603.1477,,,79726.539,462.71243,36949.449,1506.3301,44536.836,2060.2593,58785.281,2742.9541,77994.281,493.51801
04000US25,Massachusetts,2016,76901.094,478.67786,42767.086,8443.6045,,,91330.07,3569.2852,47369.082,1478.8723,40588.645,1071.5927,61266.98,8714.917,83776.508,493.57834,42723.172,1654.5739,51084.93,2951.9434,66836.148,5071.75,81181.375,641.96222
04000US25,Massachusetts,2017,77385,551.3678,41410,6435.2583,,,91150,2234.6504,46925,2007.2948,41995,1076.5957,,,84988,699.69604,41173,2105.7751,48614.828,2600.304,60488,2066.2615,81924,528.87537
04000US26,Michigan,2009,51706.262,248.65298,32870.121,2451.1074,,,74369.953,3276.9409,32547.922,520.2265,41603.801,1174.5033,,,55586.371,225.73247,36967.32,1973.2489,37673.645,2075.1182,38192.137,1172.4196,55339.578,229.89983
04000US26,Michigan,2010,51049.43,209.10587,41323.59,3166.6555,,,78779.094,2981.467,32282.332,670.36884,40867.199,1035.2791,,,54492.594,293.15823,46012.27,1809.5175,42201.402,2346.1724,40216.336,2233.196,54098.031,279.49118
04000US26,Michigan,2011,50106.309,218.60599,36866.238,2453.0239,,,72587.188,2853.1392,29849.547,588.24884,38333,1267.9147,80534.492,13426.382,54607.934,231.85483,39431.434,2253.6289,38390.898,2281.469,37831.73,2003.2257,54164.418,284.18777
04000US26,Michigan,2012,50027.781,214.82277,41307.43,2335.1431,,,76402.359,1891.8683,29878.518,658.0976,39594.961,1368.765,49094.68,27778.338,54144.539,214.82277,34124.457,2142.3865,36005.039,1881.3563,36912.023,1757.5228,53792.223,202.49155
04000US26,Michigan,2013,50793.398,241.78473,37709.148,2238.1079,,,76976.625,2291.8379,29925.941,507.87585,38967.594,970.97675,49430.785,2107.6208,54696.051,225.15404,35926.703,1707.8446,35607.461,1676.2201,35447.949,1026.6256,54407.742,233.46938
04000US26,Michigan,2014,51612.328,242.33116,40828.484,2958.3284,,,74763.172,2267.8418,30748.719,532.49915,44159.414,1217.3207,,,55390.559,312.82748,42992.5,3020.6421,37454.93,2261.9243,34210.109,1863.7469,55057.156,319.75122
04000US26,Michigan,2015,52830.43,153.39922,41824.609,2569.437,,,78528.953,4012.8987,32162.195,397.95782,43274.539,1029.7866,59917.715,10058.337,56966.145,262.7905,41572.266,2247.55,41068.117,2047.0895,40787.316,1526.448,56647.617,291.0813
04000US26,Michigan,2016,53610.266,249.58299,40622.348,2918.6311,,,80656.43,2536.1855,33135.172,499.16599,45283.578,1556.4791,,,58050.895,273.7963,40637.668,2461.0623,43510.746,2520.8577,44845.438,2575.9202,57730.203,278.76309
04000US26,Michigan,2017,54909,267.4772,45187,3888.146,,,80968,1765.9574,34757,663.82977,46222,1534.3466,28729,14336.778,59291,282.06686,41934,2371.4285,44110.91,2471.9988,45203,2347.7205,58841,274.16412
04000US27,Minnesota,2009,63544.258,379.23053,38766.84,3598.5227,,,68430.961,2488.6135,30768.967,1520.3949,44275.09,1917.6841,,,66244.109,323.66562,51564.582,2464.304,48625.395,3774.2632,45844.961,3578.3804,65750.531,354.22632
04000US27,Minnesota,2010,62342.289,312.29211,30586.043,1920.9039,,,67979.727,2279.6641,30201.596,1160.3326,42610.699,1993.3394,62621.07,5878.1982,64976.09,440.07901,37403.801,4083.0313,43545.73,4244.48,47371.328,4313.3213,64464.617,340.99292
04000US27,Minnesota,2011,62063.781,323.27185,29337.379,3408.9285,,,65052.875,3326.123,31891.678,1554.7522,41185.879,1867.425,,,65241.398,339.83292,37316.293,3594.4121,42917.477,3771.1887,47263.234,4266.791,64563.594,393.49078
04000US27,Minnesota,2012,62889.445,433.53961,34327.305,1985.3258,,,70419.391,2837.4778,30038.662,1244.1548,44539.129,1407.7057,,,65837.156,273.2338,50524.227,3764.2661,48786.438,4059.5422,47530.609,3783.7366,65359.926,271.93576
04000US27,Minnesota,2013,63871.332,276.32541,37631.285,2637.2446,,,68506.32,2486.2891,32640.648,1480.7715,43885.629,1707.8446,22578.352,9396.3428,66318.773,401.69525,38269.977,2673.0645,42140.055,3181.2764,45014.652,3549.3743,65904.203,375.46994
04000US27,Minnesota,2014,63658.348,296.46228,33924.336,2228.8171,,,70350.234,2835.5894,27983.125,1688.765,43549.555,1710.795,54871.816,24914.789,67119.742,483.40344,41482.867,2564.9336,43595.449,3249.4875,45173.086,3247.2375,66557.508,504.80414
04000US27,Minnesota,2015,65658.492,420.59048,38123.25,2664.3684,74804.664,3398.2742,74817.258,2462.5605,31342.084,1150.4943,44863.051,1958.355,72393.117,28698.23,69268.836,286.68051,40583.582,1686.1342,48518.98,3167.5298,53636.063,2943.5049,68683.492,288.56656
04000US27,Minnesota,2016,66996.492,376.23706,37822.957,3330.8777,,,72362.422,1938.3037,34148.305,1598.697,46924.813,1295.0999,103571.41,40774.535,70150.281,422.80103,49753.824,3792.1714,55205.051,3499.6287,60148.652,2509.4888,69540.563,412.8674
04000US27,Minnesota,2017,68388,400,36912,2361.7021,,,74766,3110.0303,38147,1660.1824,50866,1320.9727,70832,13717.934,71863,336.17023,48664,2419.4529,52205.16,3325.1968,55229,2873.5562,71547,332.5228
